Trump	2016-07-20T12:51:58Z	In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!
Trump	2016-07-20T12:47:56Z	Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.
Trump	2016-07-20T10:18:17Z	Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!
Trump	2016-07-19T23:52:59Z	Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!
Trump	2016-07-19T22:12:56Z	The ROLL CALL is beginning at the Republican National Convention. Very exciting!
Staff	2016-07-19T20:38:20Z	#MakeAmericaWorkAgain  #TrumpPence16 #RNCinCLE  https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf
Staff	2016-07-19T19:34:40Z	#MakeAmericaWorkAgain #TrumpPence16 #RNCinCLE  https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW
Trump	2016-07-19T13:36:43Z	"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people."""
Staff	2016-07-19T04:14:11Z	It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention
Staff	2016-07-19T00:21:49Z	Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE
Staff	2016-07-18T23:04:11Z	#MakeAmericaSafeAgain! #GOPConvention #RNCinCLE  https://t.co/QniZIsGrG8 https://t.co/Kvq6r6WkQ1
Trump	2016-07-18T20:51:55Z	Networks other than low ratings @CNN have been very fair and exciting!
Trump	2016-07-18T20:48:00Z	.@CNN is the worst.They go to their dumb, one-sided panels when a podium speaker is for Trump! VAST MAJORITY want: Make America Great Again!
Staff	2016-07-18T17:10:39Z	Thank you Mahoning County, Ohio! See you soon! #MakeAmericaSafeAgain  https://t.co/TNJMUKImpK https://t.co/iFdqRvaL3q
Trump	2016-07-17T21:22:23Z	Our country is totally divided and our enemies are watching. We are not looking good, we are not looking smart, we are not looking tough!
Trump	2016-07-17T18:41:24Z	"""@60Minutes: DonaldTrump and his running mate @Mike_Pence to appear on #60Minutes in first joint interview. CBS https://t.co/lZH7qw9qmu"""
Trump	2016-07-17T18:26:51Z	We are TRYING to fight ISIS, and now our own people are killing our police. Our country is divided and out of control. The world is watching
Staff	2016-07-17T17:30:42Z	We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to... https://t.co/pPNrzG8kEa
Trump	2016-07-17T13:09:02Z	The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like
Trump	2016-07-17T13:04:10Z	.@FoxNews is much better, and far more truthful, than @CNN, which is all negative. Guests are stacked for Crooked Hillary! I don't watch.
Trump	2016-07-17T12:24:04Z	If Goofy Elizabeth Warren, a very weak Senator, didn't lie about her heritage (being Native American) she would be nothing today. Pick her H
Trump	2016-07-17T12:14:46Z	I hope that Crooked Hillary picks Goofy Elizabeth Warren, sometimes referred to as Pocahontas, as her V.P. Then we can litigate her fraud!
Trump	2016-07-17T12:06:18Z	It doesn't matter that Crooked Hillary has experience, look at all of the bad decisions she has made. Bernie said she has bad judgement!
Trump	2016-07-17T11:55:21Z	As the days and weeks go by,  we see what a total mess our country (and world) is in - Crooked Hillary Clinton led Obama into bad decisions!
Trump	2016-07-17T04:19:05Z	We are going to have a great time in Cleveland. Will lead to special results for our country. We will Make America Great Again!
Trump	2016-07-17T04:15:49Z	Goofy Elizabeth Warren, who may be the least productive Senator in the U.S. Senate, must prove she is not a fraud. Without the con it's over
Trump	2016-07-17T03:39:09Z	Thank you to Jack Morgan, Tamara Neo, Cheryl Ann Kraft and all of my friends and supporters in Virginia. GREAT JOB!
Trump	2016-07-15T14:41:20Z	Four more years of weakness with a Crooked Hillary Administration is not acceptable. Look what has happened to the world with O &amp; Hillary!
Trump	2016-07-15T14:31:18Z	#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!
Staff	2016-07-15T00:39:27Z	My prayers and condolences to the victims and families of the terrible tragedy in Nice, France. We are with you in every way!
Staff	2016-07-14T17:23:58Z	I employ many people in the State of Virginia - JOBS, JOBS, JOBS! Crooked Hillary will sell us out, just like her husband did with NAFTA.
Staff	2016-07-14T14:53:46Z	Another new poll. Thank you for your support! Join the MOVEMENT today!  #ImWithYou https://t.co/3KWOl2ibaW https://t.co/miT4atHxQz
Staff	2016-07-14T13:21:48Z	Great new poll- thank you America! #Trump2016 #ImWithYou https://t.co/aVH9c5QRwc
Staff	2016-07-14T01:19:51Z	I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.
Staff	2016-07-13T22:28:44Z	If I win the Presidency, we will swamp Justice Ginsburg with real judges and real legal opinions!
Staff	2016-07-13T22:27:45Z	Even the @NYTimes and @WashingtonPost Editorial Boards condemned Justice Ginsburg for her ethical and legal breach. What was she thinking?
Staff	2016-07-13T22:26:20Z	Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!
Staff	2016-07-13T22:23:40Z	On my way to San Diego to raise money for the Republican Party. I am spending a lot myself and also helping others.
Staff	2016-07-13T22:22:20Z	Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.
Staff	2016-07-13T22:19:48Z	Despite spending $500k a day on TV ads alone #CrookedHillary falls flat in nationwide @QuinnipiacPoll. Having ZERO impact. Sad!!
Staff	2016-07-13T22:11:04Z	Lyin' Crooked Hillary's email stories all have one thing in common. https://t.co/teoVCYXKOR
Staff	2016-07-13T22:06:30Z	Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!
Staff	2016-07-13T21:22:44Z	#CrookedHillary is outspending me by a combined 31 to 1 in Florida, Ohio, &amp; Pennsylvania. I haven't started yet! https://t.co/BcoPrwqFMe
Staff	2016-07-13T12:33:15Z	Thank you! #ImWithYou https://t.co/6XkUQ0W4QS
Trump	2016-07-13T04:54:40Z	Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!
Staff	2016-07-13T03:08:58Z	THANK YOU INDIANA! #Trump2016 https://t.co/Jmkah9wGaA
Staff	2016-07-12T22:19:52Z	Thank you Iowa- see you soon! #Trump2016 #ImWithYou  https://t.co/gva0MbgnuO https://t.co/PE1jdqZysc
Staff	2016-07-12T21:59:45Z	I will be interviewed by @oreillyfactor tonight on @FoxNews at 8pm. Enjoy!
Staff	2016-07-12T21:10:03Z	The American people agree. No free pass for #CrookedHillary! https://t.co/lTjLVKkzh1
Staff	2016-07-12T17:04:19Z	To all the Bernie voters who want to stop bad trade deals &amp; global special interests, we welcome you with open arms. People first.
Staff	2016-07-12T17:03:44Z	Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.
Staff	2016-07-12T17:01:51Z	Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.
Staff	2016-07-12T16:45:45Z	#CrookedHillary is not qualified! https://t.co/6qi7KTW43O
Trump	2016-07-12T13:39:56Z	I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!
Trump	2016-07-12T13:36:47Z	Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!
Staff	2016-07-12T12:57:18Z	This election is a choice between law, order &amp; safety - or chaos, crime &amp; violence. I will make America safe again for everyone. #ImWithYou
Staff	2016-07-12T12:55:29Z	For too many years, our inner cities have been left behind. I am going to deliver jobs, safety and protection for those in need.
Trump	2016-07-12T11:58:58Z	Crime is out of control, and rapidly getting worse. Look what is going on in Chicago and our inner cities. Not good!
Staff	2016-07-12T02:12:19Z	#MakeAmericaGreatAgain #ImWithYou https://t.co/lb5ViCDH0g https://t.co/roVn7pAVfy
Staff	2016-07-12T00:56:29Z	Senior United States District Judge Robert E. Payne today ruled in favor of Trump campaign delegates who had argued..https://t.co/qVwfjgCHU7
Staff	2016-07-11T22:18:22Z	Speech on Veterans' Reform: https://t.co/XB7RMwesMK
Staff	2016-07-11T21:40:30Z	Great poll- Florida! Thank you! https://t.co/4FuPpL5WOM
Staff	2016-07-11T19:51:29Z	Thoughts and prayers with the victims, and their families- along with everyone at the Berrien County Courthouse in St. Joseph, Michigan.
Staff	2016-07-11T11:57:45Z	Join me in Westfield, Indiana- tomorrow night at 7:30pm! #Trump2016  Tickets: https://t.co/Jj9TmSEoOd https://t.co/Rq6YRHlpib
Trump	2016-07-10T18:58:10Z	I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily, few people are watching - dead network!
Trump	2016-07-10T18:42:32Z	The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!
Trump	2016-07-10T18:27:58Z	President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!
Trump	2016-07-10T12:02:02Z	Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!
Staff	2016-07-09T21:22:25Z	New poll - thank you! #Trump2016 https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3
Trump	2016-07-09T15:18:58Z	Way to go @serenawilliams  - you are a true champion. Proud of you!
Staff	2016-07-08T23:26:56Z	MAKE AMERICA SAFE AGAIN! https://t.co/m0AJWlV8nm https://t.co/P0GleHEmJy
Staff	2016-07-08T21:31:01Z	Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on @CNN?
Staff	2016-07-08T13:20:47Z	Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://t.co/mwzYU98yTt
Trump	2016-07-08T11:02:41Z	Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country
Trump	2016-07-08T01:52:04Z	After today, Crooked Hillary can officially be called Lyin' Crooked Hillary.
Staff	2016-07-07T20:09:59Z	Thank you Speaker @PRyan! #AmericaFirst #Trump2016  https://t.co/PPsyxGPdFc
Staff	2016-07-07T20:06:17Z	#MakeAmericaGreatAgain  https://t.co/fxlVgfAA1l
Staff	2016-07-07T20:04:58Z	Thank you Rep. Collins! #Trump2016 https://t.co/zkmPywMDxg
Trump	2016-07-07T18:07:28Z	Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!
Staff	2016-07-07T11:33:49Z	Great being in Cincinnati, Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56
Staff	2016-07-07T01:34:20Z	Where is the outrage for this Disney book? Is this the 'Star of David' also?  Dishonest media! #Frozen https://t.co/4LJBpSm8xa
Staff	2016-07-06T21:58:50Z	To all of my twitter followers, please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH
Trump	2016-07-06T14:01:09Z	Sleepy eyes Chuck Todd, a man with so little touch for politics, is at it again.He could not have watched my standing ovation speech in N.C.
Trump	2016-07-06T13:24:50Z	Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.
Trump	2016-07-06T13:12:43Z	Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center, Airport - and destroyed City
Trump	2016-07-06T13:08:44Z	I made a lot of money in Atlantic City and left 7 years ago, great timing (as all know). Pols made big mistakes, now many bankruptcies.
Trump	2016-07-06T12:31:27Z	Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch, her time will come!
Staff	2016-07-06T12:11:03Z	The rigged system may have helped Hillary Clinton escape criminal charges, but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l
Trump	2016-07-06T11:12:45Z	"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive, highly classified information."" Not fit!"
Trump	2016-07-06T04:36:31Z	Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!
Trump	2016-07-06T04:30:04Z	"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8, she's out!"
Trump	2016-07-06T04:23:03Z	Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win
Staff	2016-07-06T02:21:20Z	I will be interviewed by @oreillyfactor tonight on @FoxNews at 11pm. Enjoy!
Staff	2016-07-06T00:52:40Z	My son, @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!
Trump	2016-07-05T12:05:46Z	It was great spending time with @joniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!
Trump	2016-07-05T11:14:58Z	Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!
Trump	2016-07-04T22:59:46Z	"On @FoxNews at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!"
Trump	2016-07-04T22:30:15Z	Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?
Trump	2016-07-04T15:34:15Z	With Hillary and Obama, the terrorist attacks will only get worse. Politically correct fools, won't even call it what it is - RADICAL ISLAM!
Trump	2016-07-04T15:26:56Z	"Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33,000 missing e-mails?"
Trump	2016-07-04T14:25:04Z	The only people who are not interested in being the V.P. pick are the people who have not been asked!
Trump	2016-07-04T14:19:13Z	I look forward to meeting @joniernst today in New Jersey. She has done a great job as Senator of Iowa!
Trump	2016-07-04T14:11:09Z	Spent time with Indiana Governor Mike Pence and family yesterday. Very impressed, great people!
Trump	2016-07-04T13:42:16Z	Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!
Trump	2016-07-03T20:16:23Z	Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.
Trump	2016-07-03T17:40:49Z	Just watched @meetthepress and how totally biased against me Chuck Todd, and the entire show, is against me.The good news-the people get it!
Trump	2016-07-02T20:39:39Z	It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!
Staff	2016-07-02T15:33:19Z	Thank you @greta. #ImWithYou https://t.co/SLdqNhD4Tm
Staff	2016-07-02T15:32:04Z	Thank you for your support! #AmericaFirst #LeadRight2016  https://t.co/a6f6xZNrym
Staff	2016-07-02T15:23:25Z	Thank you! #AmericaFirst https://t.co/MYG45LxGmH
Staff	2016-07-02T15:19:35Z	If I become the next POTUS- they will not be ignoring! #AmericaFirst  https://t.co/97R0cQdnGI
Staff	2016-07-02T15:19:19Z	Crooked Hillary -- Makes History!  #ImWithYou #AmericaFirst https://t.co/PKQhYhMmIX
Staff	2016-07-02T13:55:45Z	The #2A to our Constitution is clear. The right of the people to keep &amp; bear Arms shall not be infringed upon. https://t.co/sqe12D0MBJ
Staff	2016-07-02T13:45:16Z	#AmericaFirst #ImWithYou https://t.co/iEcnnlJ728
Trump	2016-07-02T11:48:18Z	"Just read in the failing @nytimes that I was not aware ""the event had to be held in Cleveland"" - a total lie. These people are sick!"
Staff	2016-07-02T01:29:25Z	When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst https://t.co/Vd2A747L29
Trump	2016-07-02T01:19:46Z	Just returned from Colorado. Amazing crowd!
Staff	2016-07-01T17:07:52Z	Thank you for your support! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/ravfFT5UBE
Staff	2016-07-01T16:43:56Z	These crimes won't be happening if I'm elected POTUS. Killer should have never been here. #AmericaFirst  https://t.co/XDGKaj0ico
Staff	2016-07-01T13:32:19Z	Horrible killing of a 13 year old American girl at her home in Israel by a Palestinian terrorist. We must get tough. https://t.co/zauQ6kb9Hj
Staff	2016-07-01T13:24:14Z	.@TraceAdkins great job on FOX this morning. Keep up the good work!
Staff	2016-07-01T12:12:48Z	Take a look at what happened w/ Bill Clinton. The system is totally rigged. Does anybody really believe that meeting was just a coincidence?
Staff	2016-07-01T12:12:06Z	Bill Clinton's meeting was a total secret. Nobody was to know about it but he was caught by a local reporter.
Staff	2016-07-01T12:11:41Z	As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!
Staff	2016-06-30T19:30:54Z	The reason I put up approximately $50 million for my successful primary campaign is very simple, I want to MAKE AMERICA GREAT AGAIN!
Staff	2016-06-30T19:30:20Z	I have self funded my winning primary campaign with an approx. $50 million loan. I have totally terminated the loan!
Staff	2016-06-30T19:29:48Z	The very dishonest @NBCNews refuses to accept the fact that I have forgiven my $50 million loan to my campaign. Done deal!
Staff	2016-06-30T19:28:27Z	One of the reasons Hillary hid her emails was so the public wouldn't see how she got rich- selling out America.  https://t.co/mO9QrmYXRD
Staff	2016-06-30T18:53:11Z	Why would college graduates want Crooked Hillary as their President? She will destroy them!  https://t.co/S80xxdeHfG
Trump	2016-06-30T02:39:36Z	For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better.
Trump	2016-06-30T02:30:59Z	Tremendous day in Massachusetts and Maine. Thank you to everyone for making it so special!
Trump	2016-06-30T01:46:50Z	"""@Gengm7: @jakeda @realDonaldTrump As of April this year, Hillary had spent $264,000,000 on her campaign Mr.Trump $55,000,000. self funding"""
Trump	2016-06-29T22:57:44Z	I will be on @oreillyfactor at 8:00 P.M. Enjoy!
Staff	2016-06-29T18:21:38Z	ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!
Staff	2016-06-29T14:48:24Z	Will be in Bangor, Maine today! Join me- 4pmE at the Cross Insurance Center! https://t.co/y4n4nERPFr https://t.co/7LAPewxE05
Staff	2016-06-29T14:39:13Z	New Q poll out- we are going to win the whole deal- and MAKE AMERICA GREAT AGAIN! #Trump2016 https://t.co/dL5ahNcwZb
Trump	2016-06-29T14:37:37Z	Just watched Senator John Barrasso on @FoxNews - He was great! Thank you John.
Trump	2016-06-29T13:09:49Z	The @USCHAMBER must fight harder for the American worker. China, and many others, are taking advantage of U.S. with our terrible trade pacts
Trump	2016-06-29T02:55:50Z	Iron Mike Tyson was not asked to speak at the Convention though I'm sure he would do a good job if he was. The media makes everything up!
Trump	2016-06-29T00:31:48Z	"""@jtsbk:  @AllenWest thanks for sharing Eric we need @realDonaldTrump now as this administration is incapable of keeping our country safe"""
Staff	2016-06-28T19:30:35Z	Check it out - 2nd video on Lying Crooked Hillary is now online! Watch it here:  https://t.co/5mtwkOvQnd  #CrookedHillary #Trump2016
Trump	2016-06-28T19:28:13Z	"""@kridan1: Canceled cable - sick of their bad coverage of you and the fawning over Clinton ... Listened to your great speech on YouTube"""
Trump	2016-06-28T19:26:42Z	"""@bluedogdemky: @CWAUnion @iowa_trump @RichardTrumka @AFLCIO This is why I would think the unions would support @realDonaldTrump for #POTUS"""
Trump	2016-06-28T19:24:43Z	"""@arnold_ziffel: @AnnCoulter also can't help but notice the stock market's reaction as @realDonaldTrump was speaking. #UPUPUP"""
Trump	2016-06-28T19:24:26Z	"""@Patricia_Graf:  @GovBrewer @cvpayne let's get Trump supporters out in massive numbers and make America Great Again - create jobs"""
Trump	2016-06-28T19:23:18Z	"""@vegas_sports: Good for @realDonaldTrump he's smart on business. Maybe If corporations weren't overtaxed they would stay. Voting for #Trump"
Trump	2016-06-28T19:20:15Z	"""@GovBrewer: I'll be a guest today on Making Money with @cvpayne on @ Fox Business 6 PM ET / 3 PM PT Discussing @realDonaldTrump. Tune in!"""
Trump	2016-06-27T13:39:12Z	.@CNN is all negative when it comes to me. I don't watch it anymore.
Trump	2016-06-27T13:18:12Z	The media is unrelenting. They will only go with and report a story in a negative light. I called Brexit (Hillary was wrong), watch November
Trump	2016-06-27T13:07:04Z	Crooked Hillary is wheeling out one of the least productive senators in the U.S. Senate, goofy Elizabeth Warren, who lied on heritage.
Trump	2016-06-27T01:33:10Z	"""@LindaSuhler: Trump voters don't scare or back down. Our numbers are growing &amp; we're taking our country BACK. #Trump2016���� #MAGA"
Trump	2016-06-27T01:31:40Z	"""@w4djt: ""Under a Trump presidency, America will make brilliant new trade deals!"" —Donald Trump #dtmag https://t.co/NpYI9i4iSG"""
Trump	2016-06-27T00:38:14Z	"""@brazosboys: Hillary read ""sigh"" off the Teleprompter, She's so fake she has to be told how to feel: https://t.co/ENXliW2m77 @FoxNews"
Trump	2016-06-26T23:24:35Z	"""@JimVitari:  @ABC @washingtonpost we know they're fake just like poles during primary. I'm sure u will crush #CrookedHillary in general"""
Trump	2016-06-26T23:13:25Z	"The ""dirty"" poll done by @ABC @washingtonpost is a disgrace. Even they admit that many more Democrats were polled. Other polls were good."
Staff	2016-06-26T22:28:32Z	Crooked Hillary Attacks Foreign Government Donations - While Ignoring Her Own: https://t.co/pr3BSHJSxL
Trump	2016-06-26T22:15:40Z	Crooked Hillary Clinton got Brexit wrong. I said LEAVE will win. She has no sense of markets and such bad judgement. Only a question of time
Trump	2016-06-26T22:09:30Z	Hillary Clinton is not a change agent, just the same old status quo! She is spending a fortune, I am spending very little. Close in polls!
Trump	2016-06-26T21:21:50Z	People in our country want borders, and without them the old line pols like Crooked Hillary will not win. It is time for CHANGE -- and JOBS!
Staff	2016-06-26T16:31:38Z	Top 50 Facts About Crooked Hillary Clinton From Trump 'Stakes Of The Election' Address: https://t.co/lfUdXYnsgJ
Trump	2016-06-26T16:21:15Z	The @ABC poll sample is heavy on Democrats.  Very dishonest - why would they do that? Other polls good!
Trump	2016-06-26T16:06:23Z	Crooked Hillary just took a major ad of me playing golf at Turnberry. Shows me hitting shot, but I never did = lie! Was there to support son
Trump	2016-06-26T11:36:14Z	Clinton is trying to wash away her bad judgement call on BREXIT with big dollar ads. Disgraceful!
Trump	2016-06-26T03:32:05Z	Just landed in New York - a one night stay in Scotland. Turnberry came out magnificently. My son, Eric, did a great job - under budget!
Staff	2016-06-26T02:40:06Z	Obama has blocked ICE officers and BP from doing their jobs. That ends when I am President!
Staff	2016-06-26T02:37:59Z	We only want to admit those who love our people and support our values. #AmericaFirst
Staff	2016-06-26T02:37:14Z	We must suspend immigration from regions linked with terrorism until a proven vetting method is in place.
Staff	2016-06-25T16:00:18Z	Thank you to everyone who came out &amp; joined us @TrumpTurnberry yesterday! @EricTrump @IvankaTrump @DonaldJTrumpJr https://t.co/hQ1JTMrUtG
Staff	2016-06-25T15:07:32Z	On the 13th tee box @TrumpScotland with my grand daughter, Kai! @DonaldJTrumpJr https://t.co/7ii4KUfsab
Staff	2016-06-25T14:55:11Z	Arriving @TrumpScotland with @DonaldJTrumpJr &amp; @EricTrump. Back to New York tonight.  Video: https://t.co/2GUKqOTHS5
Trump	2016-06-25T12:00:29Z	So funny, Crooked Hillary called BREXIT so incorrectly, and now she says that she is the one to deal with the U.K. All talk, no action!
Staff	2016-06-25T04:29:41Z	Thoughts and prayers are with everyone in West Virginia- dealing with the devastating floods. #ImWithYou
Trump	2016-06-24T22:31:14Z	"""@Jolena3: @realDonaldTrump And we will get it back once we have President Trump! Can't wait!"""
Trump	2016-06-24T22:12:13Z	"""@DarrenWaggener: @realDonaldTrump What has happened in the UK in the last 12 hours is exactly what will happen in November..vote TRUMP 2016"
Trump	2016-06-24T21:43:17Z	Many people are equating BREXIT, and what is going on in Great Britain, with what is happening in the U.S. People want their country back!
Trump	2016-06-24T21:34:48Z	The opening of Trump Turnberry in Scotland was a big success. Good timing, I was here for BREXIT. Very exciting news conference today!
Staff	2016-06-23T17:07:28Z	Hillary Lies to Benghazi Families #CrookedHillary  https://t.co/YWd5lk5skG
Trump	2016-06-23T13:20:29Z	"ISIS threatens us today because of the decisions Hillary Clinton has made along with President Obama.""  --  Donald J. Trump"
Trump	2016-06-23T13:13:22Z	"Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clinton's conduct has been ""disqualifying."""
Trump	2016-06-23T03:29:50Z	"""@AllegrettiVicki: You have great children, future presidents...and we all see were raised right and out there for their father."" Thank you."
Trump	2016-06-23T02:26:09Z	"""@1lion: brilliant 3 word response to Hillary's 'I'm With You'  slogan https://t.co/dJL71jwK0g @realDonaldTrump https://t.co/Audi8h85qu"""
Trump	2016-06-23T02:24:01Z	"""@justininglv: @realDonaldTrump great speech today!! It's all about America and that's why you will become president!!!!""  Thank you."
Staff	2016-06-22T19:01:09Z	#Imwithyou https://t.co/iY4K7Wcw3C
Trump	2016-06-22T03:48:27Z	"""@chrisboydbrew: @LouDobbs @realDonaldTrump @FoxBusiness.. Saw your interview.You are the best! Great questions, great answers"" Lou is great"
Trump	2016-06-22T03:16:27Z	Crooked Hillary refuses to say that she will be raising taxes beyond belief! She will be a disaster for jobs and the economy!
Trump	2016-06-21T16:55:41Z	"I am ""the king of debt.""That has been great for me as a businessman, but is bad for the country. I made a fortune off of debt, will fix U.S."
Staff	2016-06-21T16:44:28Z	Hillary Clinton's open borders immigration policies will drive down wages for all Americans - and make everyone less safe.
Trump	2016-06-20T10:24:12Z	When I said that if, within the Orlando club, you had some people with guns, I was obviously talking about additional guards or employees
Trump	2016-06-20T01:22:16Z	.@DJohnsonPGA We are so proud of you Dustin. Your reaction under pressure was amazing. First of many Majors. You are a true CHAMPION!
Trump	2016-06-19T13:17:35Z	"""@bfraser747: Watch out HillaryClinton �� Support @realDonaldTrump ���� ���� #MakeAmericaGreatAgain ���� https://t.co/UTYOLo7wGF"""
Staff	2016-06-19T03:01:15Z	Yesterday's failing @NYTimes fraudulently shows an empty room prior to my speech, when in fact, it was packed! https://t.co/iFuf8MdTEH
Staff	2016-06-19T02:57:51Z	How can the NY Times show an empty room hours before my speech even started when they knew it was going to be packed? So totally dishonest!
Staff	2016-06-19T02:24:56Z	Donald Trump's Speech Is a Game Changer. #Trump2016 https://t.co/VXjtSivvuU https://t.co/dIK3IyrYGC
Staff	2016-06-19T01:28:32Z	See you soon Arizona! #Trump2016 https://t.co/W4z2eW5ay4
Staff	2016-06-19T01:10:55Z	I love you Arizona! Thank you! #Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO
Staff	2016-06-18T20:08:18Z	MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN! #Trump2016 #AmericaFirst https://t.co/vN4K8FvQNT
Staff	2016-06-18T19:39:17Z	Thank you Las Vegas, Nevada! #Trump2016 #AmericaFirst  https://t.co/vhGwmhGCVR https://t.co/m1EIra7YMU
Trump	2016-06-18T17:51:08Z	In Las Vegas, getting ready to speak!
Staff	2016-06-18T17:22:31Z	Join me in Phoenix, Arizona today at 4pm! #Trump2016 #AmericaFirst https://t.co/PVB6QX7VpK https://t.co/hSaIurAfvD
Staff	2016-06-18T02:44:21Z	Thank you Houston, Texas!  #AmericaFirst #Trump2016  https://t.co/593p8uRPhq
Staff	2016-06-17T23:56:54Z	Thank you! #AmericaFirst  https://t.co/TZf8uwQO4L
Staff	2016-06-17T23:55:29Z	The convention in Cleveland will be amazing!  https://t.co/NlF2Gcr915
Staff	2016-06-17T21:14:59Z	Join me in Phoenix, Arizona tomorrow at 4pm! #Trump2016 #AmericaFirst https://t.co/PVB6QX7VpK https://t.co/B51r30Mazd
Staff	2016-06-17T17:07:23Z	THANK YOU! #AmericaFirst https://t.co/qp07UfnnjM
Trump	2016-06-17T11:24:04Z	MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!
Trump	2016-06-17T11:20:36Z	People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando
Trump	2016-06-17T11:04:58Z	Amazing crowd last night in Dallas - more spirit and passion than ever before. Today, all over the great State of Texas!
